submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,7 Day Average
6/29/2020,LA,"57,081",,,845,0,"3,199","3,091",108,0,-5,977.43
6/30/2020,LA,"58,095",,,"1,014",0,"3,221","3,113",108,22,0,928.57
7/1/2020,LA,"60,178",,,"2,083",0,"3,238","3,130",108,17,0,1100.14
7/2/2020,LA,"61,561",,,"1,383",0,"3,255","3,147",108,17,0,1163.71
7/3/2020,LA,"63,289",,,"1,728",0,"3,278","3,170",108,23,0,1217.14
7/4/2020,LA,"63,289",,,0,0,"3,278","3,170",108,0,0,1217.14
7/5/2020,LA,"65,226",,,"1,937",0,"3,288","3,180",108,10,0,1284.29
7/6/2020,LA,"66,327",,,"1,101",0,"3,296","3,188",108,8,0,1320.86
7/7/2020,LA,"68,263",,,"1,936",0,"3,319","3,211",108,23,0,1452.57
7/8/2020,LA,"70,151",,,"1,888",0,"3,339","3,231",108,20,0,1424.71
7/9/2020,LA,"71,994",,,"1,843",0,"3,355","3,247",108,16,0,1490.43
7/10/2020,LA,"74,636",,,"2,642",0,"3,380","3,272",108,25,0,1621.00
7/11/2020,LA,"76,803",,,"2,167",0,"3,403","3,295",108,23,0,1930.57
7/12/2020,LA,"78,122",,,"1,319",0,"3,416","3,308",108,13,0,1842.29
7/13/2020,LA,"79,827",,,"1,705",0,"3,423","3,315",108,7,0,1928.57
7/14/2020,LA,"82,042",,,"2,215",0,"3,445","3,337",108,22,0,1968.43
7/15/2020,LA,"84,131",,,"2,089",0,"3,461","3,351",110,16,2,1997.14
7/16/2020,LA,"86,411",,,"2,280",0,"3,485","3,375",110,24,0,2059.57
7/17/2020,LA,"88,590",,,"2,179",0,"3,509","3,399",110,24,0,1993.43
1/22/2020,GA,0,,,0,,0,,,0,,0.00
1/23/2020,GA,0,,,0,,0,,,0,,0.00
1/24/2020,GA,0,,,0,,0,,,0,,0.00
1/25/2020,GA,0,,,0,,0,,,0,,0.00
1/26/2020,GA,0,,,0,,0,,,0,,0.00
1/27/2020,GA,0,,,0,,0,,,0,,0.00
1/28/2020,GA,0,,,0,,0,,,0,,0.00
1/29/2020,GA,0,,,0,,0,,,0,,0.00
1/30/2020,GA,0,,,0,,0,,,0,,0.00
1/31/2020,GA,0,,,0,,0,,,0,,0.00
2/1/2020,GA,0,,,0,,0,,,0,,0.00
2/2/2020,GA,0,,,0,,0,,,0,,0.00
2/3/2020,GA,0,,,0,,0,,,0,,0.00
2/4/2020,GA,0,,,0,,0,,,0,,0.00
2/5/2020,GA,0,,,0,,0,,,0,,0.00
2/6/2020,GA,0,,,0,,0,,,0,,0.00
2/7/2020,GA,0,,,0,,0,,,0,,0.00
2/8/2020,GA,0,,,0,,0,,,0,,0.00
2/9/2020,GA,0,,,0,,0,,,0,,0.00
2/10/2020,GA,0,,,0,,0,,,0,,0.00
2/11/2020,GA,0,,,0,,0,,,0,,0.00
2/12/2020,GA,0,,,0,,0,,,0,,0.00
2/13/2020,GA,0,,,0,,0,,,0,,0.00
2/14/2020,GA,0,,,0,,0,,,0,,0.00
2/15/2020,GA,0,,,0,,0,,,0,,0.00
2/16/2020,GA,0,,,0,,0,,,0,,0.00
2/17/2020,GA,0,,,0,,0,,,0,,0.00
2/18/2020,GA,0,,,0,,0,,,0,,0.00
2/19/2020,GA,0,,,0,,0,,,0,,0.00
2/20/2020,GA,0,,,0,,0,,,0,,0.00
2/21/2020,GA,0,,,0,,0,,,0,,0.00
2/22/2020,GA,0,,,0,,0,,,0,,0.00
2/23/2020,GA,0,,,0,,0,,,0,,0.00
2/24/2020,GA,0,,,0,,0,,,0,,0.00
2/25/2020,GA,0,,,0,,0,,,0,,0.00
2/26/2020,GA,0,,,0,,0,,,0,,0.00
2/27/2020,GA,0,,,0,,0,,,0,,0.00
2/28/2020,GA,0,,,0,,0,,,0,,0.00
2/29/2020,GA,0,,,0,,0,,,0,,0.00
3/1/2020,GA,0,,,0,,0,,,0,,0.00
3/2/2020,GA,0,,,0,,0,,,0,,0.00
3/3/2020,GA,2,,,2,,0,,,0,,0.29
3/4/2020,GA,2,,,0,,0,,,0,,0.29
3/5/2020,GA,2,,,0,,0,,,0,,0.29
3/6/2020,GA,3,,,1,,0,,,0,,0.43
3/7/2020,GA,6,,,3,,0,,,0,,0.86
3/8/2020,GA,7,,,1,,0,,,0,,1.00
3/9/2020,GA,18,,,11,,0,,,0,,2.57
3/10/2020,GA,23,,,5,,0,,,0,,3.00
3/11/2020,GA,31,,,8,,0,,,0,,4.14
3/12/2020,GA,45,,,14,,1,,,1,,6.14
3/13/2020,GA,45,,,0,,1,,,0,,6.00
3/14/2020,GA,45,,,0,,1,,,0,,5.57
3/15/2020,GA,119,,,74,,1,,,0,,16.00
3/16/2020,GA,143,,,24,,1,,,0,,17.86
3/17/2020,GA,178,,,35,,1,,,0,,22.14
3/18/2020,GA,262,,,84,,6,,,5,,33.00
3/19/2020,GA,397,,,135,,13,,,7,,50.29
3/20/2020,GA,485,,,88,,14,,,1,,62.86
3/21/2020,GA,555,,,70,,20,,,6,,72.86
3/22/2020,GA,757,,,202,,25,,,5,,91.14
3/23/2020,GA,"1,015",,,258,,31,,,6,,124.57
3/24/2020,GA,"1,119",,,104,,38,,,7,,134.43
3/25/2020,GA,"1,441",,,322,,47,,,9,,168.43
3/26/2020,GA,"1,714",,,273,,60,,,13,,188.14
3/27/2020,GA,"2,198",,,484,,65,,,5,,244.71
3/28/2020,GA,"2,446",,,248,,79,,,14,,270.14
3/29/2020,GA,"2,703",,,257,,84,,,5,,278.00
3/30/2020,GA,"3,612",,,909,,103,,,19,,371.00
3/31/2020,GA,"4,585",,,973,,130,,,27,,495.14
4/1/2020,GA,"4,748",,,163,,154,,,24,,472.43
4/2/2020,GA,"5,486",,,738,,176,,,22,,538.86
4/3/2020,GA,"5,967",,,481,,198,,,22,,538.43
4/4/2020,GA,"6,383",,,416,,208,,,10,,562.43
4/5/2020,GA,"6,752",,,369,,219,,,11,,578.43
4/6/2020,GA,"8,634",,,"1,882",,319,,,100,,717.43
4/7/2020,GA,"9,713",,,"1,079",,351,,,32,,732.57
4/8/2020,GA,"10,446",,,733,,371,,,20,,814.00
4/9/2020,GA,"11,318",,,872,,413,,,42,,833.14
4/10/2020,GA,"11,318",,,0,,420,,,7,,764.43
4/11/2020,GA,"12,261",,,943,,432,,,12,,839.71
4/12/2020,GA,"13,012",,,751,,447,,,15,,894.29
4/13/2020,GA,"13,621",,,609,,481,,,34,,712.43
4/14/2020,GA,"14,766",,,"1,145",,526,,,45,,721.86
4/15/2020,GA,"15,409",,,643,,579,,,53,,709.00
4/16/2020,GA,"16,451",,,"1,042",,624,,,45,,733.29
4/17/2020,GA,"16,658",,,207,,661,,,37,,762.86
4/18/2020,GA,"17,014",,,356,,670,,,9,,679.00
4/19/2020,GA,"18,781",,,"1,767",0,691,,,21,0,824.14
4/20/2020,GA,"19,630",,,849,,782,,,91,,858.43
4/21/2020,GA,"20,607",,,977,0,821,,,39,0,834.43
4/22/2020,GA,"20,769",,,162,0,838,,,17,0,765.71
4/23/2020,GA,"21,681",,,912,0,873,,,35,0,747.14
4/24/2020,GA,"22,183",,,502,0,899,,,26,0,789.29
4/25/2020,GA,"22,225",,,42,0,897,,,-2,0,744.43
4/26/2020,GA,"23,410",,,"1,185",0,912,,,15,0,661.29
4/27/2020,GA,"23,801",,,391,0,944,,,32,0,595.86
4/28/2020,GA,"24,609",,,808,0,"1,025",,,81,0,571.71
4/29/2020,GA,"25,324",,,715,0,"1,054",,,29,0,650.71
4/30/2020,GA,"26,095",,,771,0,"1,111",,,57,0,630.57
5/1/2020,GA,"27,733",,,"1,638",0,"1,167",,,56,0,792.86
5/2/2020,GA,"28,338",,,605,0,"1,174",,,7,0,873.29
5/3/2020,GA,"28,621",,,283,0,"1,178",,,4,0,744.43
5/4/2020,GA,"29,196",,,575,0,"1,211",,,33,0,770.71
5/5/2020,GA,"29,602",,,406,0,"1,258",,,47,0,713.29
5/6/2020,GA,"30,750",,,"1,148",0,"1,327",,,69,0,775.14
5/7/2020,GA,"31,383",,,633,0,"1,336",,,9,0,755.43
5/8/2020,GA,"32,609",,,"1,226",0,"1,362",,,26,0,696.57
5/9/2020,GA,"32,590",,,-19,0,"1,404",,,42,0,607.43
5/10/2020,GA,"32,980",,,390,0,"1,404",,,0,0,622.71
5/11/2020,GA,"33,995",,,"1,015",0,"1,442",,,38,0,685.57
5/12/2020,GA,"34,731",,,736,0,"1,464",,,22,0,732.71
5/13/2020,GA,"35,335",,,604,0,"1,505",,,41,0,655.00
5/14/2020,GA,"35,858",,,523,0,"1,527",,,22,0,639.29
5/15/2020,GA,"36,680",,,822,0,"1,557",,,30,0,581.57
5/16/2020,GA,"37,147",,,467,0,"1,592",,,35,0,651.00
5/17/2020,GA,"37,642",,,495,0,"1,606",,,14,0,666.00
5/18/2020,GA,"38,081",,,439,0,"1,642",,,36,0,583.71
5/19/2020,GA,"38,753",,,672,0,"1,668",,,26,0,574.57
5/20/2020,GA,"39,702",,,949,0,"1,689",,,21,0,623.86
5/21/2020,GA,"40,460",,,758,0,"1,758",,,69,0,657.43
5/22/2020,GA,"41,482",,,"1,022",0,"1,808",,,50,0,686.00
5/23/2020,GA,"42,145",,,663,0,"1,814",,,6,0,714.00
5/24/2020,GA,"42,846",,,701,0,"1,827",,,13,0,743.43
5/25/2020,GA,"43,369",,,523,0,"1,830",,,3,0,755.43
5/26/2020,GA,"43,794",,,425,0,"1,874",,,44,0,720.14
5/27/2020,GA,"44,447",,,653,0,"1,909",,,35,0,677.86
5/28/2020,GA,"45,226",,,779,0,"1,973",,,64,0,680.86
5/29/2020,GA,"45,711",,,485,0,"1,971",,,-2,0,604.14
5/30/2020,GA,"46,301",,,590,0,"2,003",,,32,0,593.71
5/31/2020,GA,"47,009",,,708,0,"2,052",,,49,0,594.71
6/1/2020,GA,"47,656",,,647,0,"2,074",,,22,0,612.43
6/2/2020,GA,"48,207",,,551,0,"2,102",,,28,0,630.43
6/3/2020,GA,"48,894",,,687,0,"2,123",,,21,0,635.29
6/4/2020,GA,"49,847",,,953,0,"2,147",,,24,0,660.14
6/5/2020,GA,"50,621",,,774,0,"2,174",,,27,0,701.43
6/6/2020,GA,"51,309",,,688,0,"2,160",,,-14,0,715.43
6/7/2020,GA,"51,898",,,589,0,"2,180",,,20,0,698.43
6/8/2020,GA,"52,497",,,599,0,"2,208",,,28,0,691.57
6/9/2020,GA,"53,249",,,752,0,"2,285",,,77,0,720.29
6/10/2020,GA,"53,980",,,731,0,"2,329",,,44,0,726.57
6/11/2020,GA,"54,973",,,993,0,"2,375",,,46,0,732.29
6/12/2020,GA,"55,783",,,810,0,"2,418",,,43,0,737.43
6/13/2020,GA,"56,801",,,"1,018",0,"2,446",,,28,0,784.57
6/14/2020,GA,"57,681",,,880,0,"2,451",,,5,0,826.14
6/15/2020,GA,"58,414",,,733,0,"2,494",,,43,0,845.29
6/16/2020,GA,"59,078",,,664,0,"2,529",,,35,0,832.71
6/17/2020,GA,"60,030",,,952,0,"2,575",,,46,0,864.29
6/18/2020,GA,"60,912",,,882,0,"2,605",,,30,0,848.43
6/19/2020,GA,"62,009",,,"1,097",0,"2,636",,,31,0,889.43
6/20/2020,GA,"63,809",,,"1,800",0,"2,642",,,6,0,1001.14
6/21/2020,GA,"64,701",,,892,0,"2,643",,,1,0,1002.86
6/22/2020,GA,"65,928",,,"1,227",0,"2,648",,,5,0,1073.43
6/23/2020,GA,"67,675",,,"1,747",0,"2,687",,,39,0,1228.14
6/24/2020,GA,"69,381",,,"1,706",0,"2,698",,,11,0,1335.86
6/25/2020,GA,"71,095",,,"1,714",0,"2,745",,,47,0,1454.71
6/26/2020,GA,"72,995",,,"1,900",0,"2,770",,,25,0,1569.43
6/27/2020,GA,"74,985",,,"1,990",0,"2,776",,,6,0,1596.57
6/28/2020,GA,"77,210",,,"2,225",0,"2,778",,,2,0,1787.00
6/29/2020,GA,"79,417",,,"2,207",0,"2,784",,,6,0,1927.00
6/30/2020,GA,"81,291",,,"1,874",0,"2,805",,,21,0,1945.14
7/1/2020,GA,"84,237",,,"2,946",0,"2,827",,,22,0,2122.29
7/2/2020,GA,"87,709",,,"3,472",0,"2,849",,,22,0,2373.43
7/3/2020,GA,"90,493",,,"2,784",0,"2,856",,,7,0,2499.71
7/4/2020,GA,"93,319",,,"2,826",0,"2,857",,,1,0,2619.14
7/5/2020,GA,"95,516",,,"2,197",0,"2,860",,,3,0,2615.14
7/6/2020,GA,"97,064",,,"1,548",0,"2,878",,,18,0,2521.00
7/7/2020,GA,"100,470",,,"3,406",0,"2,899",,,21,0,2739.86
7/8/2020,GA,"103,890",,,"3,420",0,"2,922",,,23,0,2807.57
7/9/2020,GA,"106,727",,,"2,837",0,"2,930",,,8,0,2716.86
7/10/2020,GA,"111,211",,,"4,484",0,"2,965",,,35,0,2959.71
7/11/2020,GA,"114,401",,,"3,190",0,"2,996",,,31,0,3011.71
7/12/2020,GA,"116,926",,,"2,525",0,"3,001",,,5,0,3058.57
7/13/2020,GA,"120,569",,,"3,643",0,"3,026",,,25,0,3357.86
7/14/2020,GA,"123,963",,,"3,394",0,"3,054",,,28,0,3356.14
7/15/2020,GA,"127,834",,,"3,871",0,"3,091",,,37,0,3420.57
7/16/2020,GA,"131,275",,,"3,441",0,"3,104",,,13,0,3506.86
7/17/2020,GA,"135,183",,,"3,908",0,"3,132",,,28,0,3424.57
1/22/2020,TX,0,,,0,,0,,,0,,0.00
1/23/2020,TX,0,,,0,,0,,,0,,0.00
1/24/2020,TX,0,,,0,,0,,,0,,0.00
1/25/2020,TX,0,,,0,,0,,,0,,0.00
1/26/2020,TX,0,,,0,,0,,,0,,0.00
1/27/2020,TX,0,,,0,,0,,,0,,0.00
1/28/2020,TX,0,,,0,,0,,,0,,0.00
1/29/2020,TX,0,,,0,,0,,,0,,0.00
1/30/2020,TX,0,,,0,,0,,,0,,0.00
1/31/2020,TX,0,,,0,,0,,,0,,0.00
2/1/2020,TX,0,,,0,,0,,,0,,0.00
2/2/2020,TX,0,,,0,,0,,,0,,0.00
2/3/2020,TX,0,,,0,,0,,,0,,0.00
2/4/2020,TX,0,,,0,,0,,,0,,0.00
2/5/2020,TX,0,,,0,,0,,,0,,0.00
2/6/2020,TX,0,,,0,,0,,,0,,0.00
2/7/2020,TX,0,,,0,,0,,,0,,0.00
2/8/2020,TX,0,,,0,,0,,,0,,0.00
2/9/2020,TX,0,,,0,,0,,,0,,0.00
2/10/2020,TX,0,,,0,,0,,,0,,0.00
2/11/2020,TX,0,,,0,,0,,,0,,0.00
2/12/2020,TX,0,,,0,,0,,,0,,0.00
2/13/2020,TX,0,,,0,,0,,,0,,0.00
2/14/2020,TX,0,,,0,,0,,,0,,0.00
2/15/2020,TX,0,,,0,,0,,,0,,0.00
2/16/2020,TX,0,,,0,,0,,,0,,0.00
2/17/2020,TX,0,,,0,,0,,,0,,0.00
2/18/2020,TX,0,,,0,,0,,,0,,0.00
2/19/2020,TX,0,,,0,,0,,,0,,0.00
2/20/2020,TX,0,,,0,,0,,,0,,0.00
2/21/2020,TX,0,,,0,,0,,,0,,0.00
2/22/2020,TX,0,,,0,,0,,,0,,0.00
2/23/2020,TX,0,,,0,,0,,,0,,0.00
2/24/2020,TX,0,,,0,,0,,,0,,0.00
2/25/2020,TX,0,,,0,,0,,,0,,0.00
2/26/2020,TX,0,,,0,,0,,,0,,0.00
2/27/2020,TX,0,,,0,,0,,,0,,0.00
2/28/2020,TX,0,,,0,,0,,,0,,0.00
2/29/2020,TX,0,,,0,,0,,,0,,0.00
3/1/2020,TX,0,,,0,,0,,,0,,0.00
3/2/2020,TX,0,,,0,,0,,,0,,0.00
3/3/2020,TX,0,,,0,,0,,,0,,0.00
3/4/2020,TX,0,,,0,,0,,,0,,0.00
3/5/2020,TX,3,,,3,,0,,,0,,0.43
3/6/2020,TX,5,,,2,,0,,,0,,0.71
3/7/2020,TX,5,,,0,,0,,,0,,0.71
3/8/2020,TX,6,,,1,,0,,,0,,0.86
3/9/2020,TX,13,,,7,,0,,,0,,1.86
3/10/2020,TX,15,,,2,,0,,,0,,2.14
3/11/2020,TX,23,,,8,,0,,,0,,3.29
3/12/2020,TX,24,,,1,,0,,,0,,3.00
3/13/2020,TX,36,,,12,,0,,,0,,4.43
3/14/2020,TX,43,,,7,,0,,,0,,5.43
3/15/2020,TX,51,,,8,,0,,,0,,6.43
3/16/2020,TX,57,,,6,,0,,,0,,6.29
3/17/2020,TX,64,,,7,,1,,,1,,7.00
3/18/2020,TX,83,,,19,,2,,,1,,8.57
3/19/2020,TX,143,,,60,,3,,,1,,17.00
3/20/2020,TX,401,,,258,,5,,,2,,52.14
3/21/2020,TX,507,,,106,,5,,,0,,66.29
3/22/2020,TX,507,,,0,,5,,,0,,65.14
3/23/2020,TX,507,,,0,,8,,,3,,64.29
3/24/2020,TX,715,,,208,,11,,,3,,93.00
3/25/2020,TX,974,,,259,,12,,,1,,127.29
3/26/2020,TX,"1,396",,,422,,18,,,6,,179.00
3/27/2020,TX,"1,731",,,335,,23,,,5,,190.00
3/28/2020,TX,"2,052",,,321,,27,,,4,,220.71
3/29/2020,TX,"2,552",,,500,,34,,,7,,292.14
3/30/2020,TX,"2,877",,,325,,38,,,4,,338.57
3/31/2020,TX,"3,266",,,389,,41,,,3,,364.43
4/1/2020,TX,"3,997",,,731,,58,,,17,,431.86
4/2/2020,TX,"4,669",,,672,,70,,,12,,467.57
4/3/2020,TX,"5,330",,,661,,90,,,20,,514.14
4/4/2020,TX,"6,110",,,780,,105,,,15,,579.71
4/5/2020,TX,"6,812",,,702,,127,,,22,,608.57
4/6/2020,TX,"7,276",,,464,,140,,,13,,628.43
4/7/2020,TX,"8,262",,,986,,154,,,14,,713.71
4/8/2020,TX,"9,353",,,"1,091",,177,,,23,,765.14
4/9/2020,TX,"10,230",,,877,,199,,,22,,794.43
4/10/2020,TX,"11,671",,,"1,441",,226,,,27,,905.86
4/11/2020,TX,"12,561",,,890,,254,,,28,,921.57
4/12/2020,TX,"13,484",,,923,,271,,,17,,953.14
4/13/2020,TX,"13,906",,,422,,287,,,16,,947.14
4/14/2020,TX,"14,624",,,718,,318,,,31,,908.86
4/15/2020,TX,"15,492",,,868,,364,,,46,,877.00
4/16/2020,TX,"16,455",,,963,,393,,,29,,889.29
4/17/2020,TX,"17,371",,,916,,428,,,35,,814.29
4/18/2020,TX,"18,260",,,889,,453,,,25,,814.14
4/19/2020,TX,"18,923",,,663,0,477,,,24,0,777.00
4/20/2020,TX,"19,458",,,535,,495,,,18,0,793.14
4/21/2020,TX,"20,196",,,738,0,517,,,22,0,796.00
4/22/2020,TX,"21,069",,,873,0,543,,,26,0,796.71
4/23/2020,TX,"21,944",,,875,0,561,,,18,0,784.14
4/24/2020,TX,"22,806",,,862,0,593,,,32,0,776.43
4/25/2020,TX,"23,773",,,967,0,623,,,30,0,787.57
4/26/2020,TX,"24,631",,,858,0,648,,,25,0,815.43
4/27/2020,TX,"25,297",,,666,0,663,,,15,0,834.14
4/28/2020,TX,"26,171",,,874,0,690,,,27,0,853.57
4/29/2020,TX,"27,054",,,883,0,732,,,42,0,855.00
4/30/2020,TX,"28,087",,,"1,033",0,782,,,50,0,877.57
5/1/2020,TX,"29,229",,,"1,142",0,816,,,34,0,917.57
5/2/2020,TX,"30,552",,,"1,323",0,847,,,31,0,968.43
5/3/2020,TX,"31,548",,,996,0,867,,,20,0,988.14
5/4/2020,TX,"32,332",,,784,0,884,,,17,0,1005.00
5/5/2020,TX,"33,369",,,"1,037",0,906,,,22,0,1028.29
5/6/2020,TX,"34,422",,,"1,053",0,948,,,42,0,1052.57
5/7/2020,TX,"35,390",,,968,0,973,,,25,0,1043.29
5/8/2020,TX,"36,609",,,"1,219",0,"1,004",,,31,0,1054.29
5/9/2020,TX,"37,860",,,"1,251",0,"1,049",,,45,0,1044.00
5/10/2020,TX,"38,869",,,"1,009",0,"1,088",,,39,0,1045.86
5/11/2020,TX,"39,869",,,"1,000",0,"1,100",,,12,0,1076.71
5/12/2020,TX,"41,048",,,"1,179",0,"1,133",,,33,0,1097.00
5/13/2020,TX,"42,403",,,"1,355",0,"1,158",,,25,0,1140.14
5/14/2020,TX,"43,851",,,"1,448",0,"1,216",,,58,0,1208.71
5/15/2020,TX,"45,198",,,"1,347",0,"1,272",,,56,0,1227.00
5/16/2020,TX,"46,999",,,"1,801",0,"1,305",,,33,0,1305.57
5/17/2020,TX,"47,784",,,785,0,"1,336",,,31,0,1273.57
5/18/2020,TX,"48,693",,,909,0,"1,347",,,11,0,1260.57
5/19/2020,TX,"49,912",,,"1,219",0,"1,369",,,22,0,1266.29
5/20/2020,TX,"51,323",,,"1,411",0,"1,419",,,50,0,1274.29
5/21/2020,TX,"52,268",,,945,0,"1,440",,,21,0,1202.43
5/22/2020,TX,"53,449",,,"1,181",0,"1,480",,,40,0,1178.71
5/23/2020,TX,"54,509",,,"1,060",0,"1,506",,,26,0,1072.86
5/24/2020,TX,"55,348",,,839,0,"1,519",,,13,0,1080.57
5/25/2020,TX,"55,971",,,623,0,"1,527",,,8,0,1039.71
5/26/2020,TX,"56,560",,,589,0,"1,536",,,9,0,949.71
5/27/2020,TX,"57,921",,,"1,361",0,"1,562",,,26,0,942.57
5/28/2020,TX,"59,776",,,"1,855",0,"1,601",,,39,0,1072.57
5/29/2020,TX,"61,006",,,"1,230",0,"1,626",,,25,0,1079.57
5/30/2020,TX,"62,338",,,"1,332",0,"1,648",,,22,0,1118.43
5/31/2020,TX,"64,287",,,"1,949",0,"1,672",,,24,0,1277.00
6/1/2020,TX,"64,880",,,593,0,"1,678",,,6,0,1272.71
6/2/2020,TX,"66,568",,,"1,688",0,"1,698",,,20,0,1429.71
6/3/2020,TX,"68,271",,,"1,703",0,"1,734",,,36,0,1478.57
6/4/2020,TX,"69,920",,,"1,649",0,"1,767",,,33,0,1449.14
6/5/2020,TX,"71,613",,,"1,693",0,"1,788",,,21,0,1515.29
6/6/2020,TX,"73,553",,,"1,940",0,"1,819",,,31,0,1602.14
6/7/2020,TX,"74,978",,,"1,425",0,"1,830",,,11,0,1527.29
6/8/2020,TX,"75,616",,,638,0,"1,836",,,6,0,1533.71
6/9/2020,TX,"77,253",,,"1,637",0,"1,853",,,17,0,1526.43
6/10/2020,TX,"79,757",,,"2,504",0,"1,885",,,32,0,1640.86
6/11/2020,TX,"81,583",,,"1,826",0,"1,920",,,35,0,1666.14
6/12/2020,TX,"83,680",,,"2,097",0,"1,939",,,19,0,1723.86
6/13/2020,TX,"86,011",,,"2,331",0,"1,957",,,18,0,1779.71
6/14/2020,TX,"87,854",,,"1,843",0,"1,976",,,19,0,1839.43
6/15/2020,TX,"89,108",,,"1,254",0,"1,983",,,7,0,1927.43
6/16/2020,TX,"93,206",,,"4,098",0,"2,029",,,46,0,2279.00
6/17/2020,TX,"96,335",,,"3,129",0,"2,062",,,33,0,2368.29
6/18/2020,TX,"99,851",,,"3,516",0,"2,105",,,43,0,2609.71
6/19/2020,TX,"103,305",,,"3,454",0,"2,140",,,35,0,2803.57
6/20/2020,TX,"107,735",,,"4,430",0,"2,165",,,25,0,3103.43
6/21/2020,TX,"111,601",,,"3,866",0,"2,182",,,17,0,3392.43
6/22/2020,TX,"114,881",,,"3,280",0,"2,192",,,10,0,3681.86
6/23/2020,TX,"120,370",,,"5,489",0,"2,220",,,28,0,3880.57
6/24/2020,TX,"125,921",,,"5,551",0,"2,249",,,29,0,4226.57
6/25/2020,TX,"131,917",,,"5,996",0,"2,296",,,47,0,4580.86
6/26/2020,TX,"137,624",,,"5,707",0,"2,324",,,28,0,4902.71
6/27/2020,TX,"143,371",,,"5,747",0,"2,366",,,42,0,5090.86
6/28/2020,TX,"148,723",,,"5,352",0,"2,393",,,27,0,5303.14
6/29/2020,TX,"153,011",,,"4,288",0,"2,403",,,10,0,5447.14
6/30/2020,TX,"159,986",,,"6,975",0,"2,424",,,21,0,5659.43
7/1/2020,TX,"168,062",,,"8,076",0,"2,481",,,57,0,6020.14
7/2/2020,TX,"175,977",,,"7,915",0,"2,525",,,44,0,6294.29
7/3/2020,TX,"183,532",,,"7,555",0,"2,575",,,50,0,6558.29
7/4/2020,TX,"191,790",,,"8,258",0,"2,608",,,33,0,6917.00
7/5/2020,TX,"195,239",,,"3,449",0,"2,637",,,29,0,6645.14
7/6/2020,TX,"200,557",,,"5,318",0,"2,655",,,18,0,6792.29
7/7/2020,TX,"210,585",,,"10,028",0,"2,715",,,60,0,7228.43
7/8/2020,TX,"220,564",,,"9,979",0,"2,813",,,98,0,7500.29
7/9/2020,TX,"230,346",,,"9,782",0,"2,918",,,105,0,7767.00
7/10/2020,TX,"240,111",,,"9,765",0,"3,013",,,95,0,8082.71
7/11/2020,TX,"250,462",,,"10,351",0,"3,112",,,99,0,8381.71
7/12/2020,TX,"258,658",,,"8,196",0,"3,192",,,80,0,9059.86
7/13/2020,TX,"264,313",,,"5,655",0,"3,235",,,43,0,9108.00
7/14/2020,TX,"275,058",,,"10,745",0,"3,322",,,87,0,9210.43
7/15/2020,TX,"282,365",,,"7,307",0,"3,432",,,110,0,8828.71
7/16/2020,TX,"292,656",,,"10,291",0,"3,561",,,129,0,8901.43
7/17/2020,TX,"307,572",,,"14,916",0,"3,735",,,174,0,9637.29
1/22/2020,IN,0,,,0,,0,,,0,,0.00
1/23/2020,IN,0,,,0,,0,,,0,,0.00
1/24/2020,IN,0,,,0,,0,,,0,,0.00
1/25/2020,IN,0,,,0,,0,,,0,,0.00
1/26/2020,IN,0,,,0,,0,,,0,,0.00
1/27/2020,IN,0,,,0,,0,,,0,,0.00
1/28/2020,IN,0,,,0,,0,,,0,,0.00
1/29/2020,IN,0,,,0,,0,,,0,,0.00
1/30/2020,IN,0,,,0,,0,,,0,,0.00
1/31/2020,IN,0,,,0,,0,,,0,,0.00
2/1/2020,IN,0,,,0,,0,,,0,,0.00
2/2/2020,IN,0,,,0,,0,,,0,,0.00
2/3/2020,IN,0,,,0,,0,,,0,,0.00
2/4/2020,IN,0,,,0,,0,,,0,,0.00
2/5/2020,IN,0,,,0,,0,,,0,,0.00
2/6/2020,IN,0,,,0,,0,,,0,,0.00
2/7/2020,IN,0,,,0,,0,,,0,,0.00
2/8/2020,IN,0,,,0,,0,,,0,,0.00
2/9/2020,IN,0,,,0,,0,,,0,,0.00
2/10/2020,IN,0,,,0,,0,,,0,,0.00
2/11/2020,IN,0,,,0,,0,,,0,,0.00
2/12/2020,IN,0,,,0,,0,,,0,,0.00
2/13/2020,IN,0,,,0,,0,,,0,,0.00
2/14/2020,IN,0,,,0,,0,,,0,,0.00
2/15/2020,IN,0,,,0,,0,,,0,,0.00
2/16/2020,IN,0,,,0,,0,,,0,,0.00
2/17/2020,IN,0,,,0,,0,,,0,,0.00
2/18/2020,IN,0,,,0,,0,,,0,,0.00
2/19/2020,IN,0,,,0,,0,,,0,,0.00
2/20/2020,IN,0,,,0,,0,,,0,,0.00
2/21/2020,IN,0,,,0,,0,,,0,,0.00
2/22/2020,IN,0,,,0,,0,,,0,,0.00
2/23/2020,IN,0,,,0,,0,,,0,,0.00
2/24/2020,IN,0,,,0,,0,,,0,,0.00
2/25/2020,IN,0,,,0,,0,,,0,,0.00
2/26/2020,IN,0,,,0,,0,,,0,,0.00
2/27/2020,IN,0,,,0,,0,,,0,,0.00
2/28/2020,IN,0,,,0,,0,,,0,,0.00
2/29/2020,IN,0,,,0,,0,,,0,,0.00
3/1/2020,IN,0,,,0,,0,,,0,,0.00
3/2/2020,IN,0,,,0,,0,,,0,,0.00
3/3/2020,IN,0,,,0,,0,,,0,,0.00
